LGA_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
LGA14600,0,0,0,0,0,0,0,0,0,12,0,17,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,0,0,26,0,36,0,0,0,0,0,0,0,8,0,5,0,13,3,0,0,0,0,0,0,10,4,81,0,99,10,3,3,7,0,5,0,4,0,12,0,44,13,4,0,13,3,13,0,13,0,27,0,79,14,3,3,10,3,6,0,0,0,10,0,47,10,0,0,14,0,3,0,0,0,0,0,23,23,0,0,10,0,0,0,0,0,3,0,38,40,0,0,22,3,10,0,3,0,7,0,79,25,0,0,5,0,0,0,0,0,0,0,29,14,0,0,0,0,0,0,0,0,0,0,16,3,0,0,3,0,0,0,0,0,0,0,5,9,0,0,12,0,0,0,0
LGA14650,0,0,0,0,0,0,0,3,0,189,0,204,0,3,0,0,0,0,0,12,0,121,3,143,3,5,0,3,0,3,0,25,0,91,0,129,0,0,0,0,0,8,0,23,3,67,0,101,8,20,0,6,0,12,3,63,3,815,9,932,0,24,0,10,0,31,0,104,6,331,0,507,10,55,3,28,0,59,3,209,20,3160,45,3592,13,73,5,56,3,157,9,249,30,1273,12,1880,50,132,10,156,14,247,15,260,35,1426,20,2363,187,111,9,357,15,229,13,170,32,919,21,2059,166,54,8,270,17,203,5,115,24,288,6,1158,288,54,14,308,16,158,9,70,14,275,0,1210,899,79,24,511,63,277,29,78,34,314,9,2315,717,44,9,336,36,104,13,59,17,106,4,1434,401,18,12,177,23,40,9,15,4,46,0,746,232,9,3,67,10,81,0,16,4,38,0,471,318,39,3,185,22,84,0,36
LGA14700,0,0,0,0,0,0,0,0,0,45,0,48,0,0,0,0,0,0,0,4,0,20,0,22,0,0,0,0,0,0,0,3,0,9,0,11,0,0,0,0,0,0,0,6,0,6,0,4,0,0,0,0,0,0,0,0,0,33,0,44,3,0,0,0,0,4,0,9,0,19,0,35,0,7,3,0,0,7,0,20,0,83,0,125,0,7,0,4,0,10,0,23,0,66,0,117,3,20,0,12,0,40,0,26,3,69,3,175,18,16,0,32,0,33,0,18,4,86,0,201,18,10,0,44,0,32,0,19,0,30,0,153,53,4,0,31,3,46,0,8,0,54,0,206,211,17,0,68,12,76,3,23,5,80,0,503,245,17,3,55,5,27,0,24,4,50,0,432,207,7,3,56,4,11,3,10,0,23,0,321,192,9,5,19,3,38,4,12,0,15,0,292,432,37,7,90,13,80,3,44
LGA14750,3,0,0,0,0,0,0,0,0,15,0,18,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,0,3,0,8,0,45,4,64,0,0,0,0,0,6,0,3,0,7,0,18,6,4,0,3,0,8,3,14,3,118,3,164,0,6,0,3,0,19,0,10,0,44,0,79,13,8,0,29,3,18,0,7,0,49,3,124,25,3,0,37,0,12,0,6,3,25,0,107,30,0,0,16,0,13,0,6,0,3,0,74,39,0,0,16,0,5,0,0,3,12,0,78,73,0,4,29,8,13,0,3,0,8,0,146,23,5,3,15,3,3,0,0,0,3,0,62,15,4,0,7,0,0,0,0,0,0,0,30,15,0,0,3,0,3,0,0,0,0,0,17,12,0,0,8,0,0,0,0
LGA14850,9,0,0,0,0,3,0,0,0,25,0,34,3,0,0,0,0,0,0,0,0,21,0,28,0,3,0,4,0,0,0,3,0,17,0,26,0,0,0,0,0,0,0,0,0,14,0,13,9,11,0,3,0,3,0,23,5,143,0,191,0,5,0,0,0,15,0,44,4,72,0,137,17,18,0,11,0,33,0,64,8,466,9,631,17,32,0,22,3,62,3,88,7,183,6,417,30,48,5,82,12,63,8,44,9,194,3,501,82,45,5,127,14,52,0,21,9,112,0,465,60,29,0,86,3,40,3,24,3,32,0,290,92,26,0,83,4,35,3,17,5,40,0,305,181,29,5,112,4,47,5,24,4,35,0,456,96,7,3,54,6,13,8,6,0,13,0,204,45,6,3,35,3,5,0,5,0,9,0,105,34,0,0,11,0,6,0,3,0,4,0,56,36,12,0,32,5,17,0,7
LGA14870,3,0,0,4,0,0,0,0,0,22,3,25,0,0,0,0,0,0,0,5,0,20,0,27,0,0,0,0,0,0,0,3,3,9,3,15,0,0,0,0,0,0,0,3,0,8,0,15,6,5,0,0,0,4,0,6,0,100,0,119,3,0,0,4,0,5,0,16,0,37,0,71,0,11,0,4,0,13,0,31,3,311,4,377,4,4,0,10,0,25,3,24,5,125,4,213,11,9,3,28,0,43,0,24,0,126,3,243,20,18,3,25,3,37,3,22,4,60,0,182,18,10,0,27,0,15,0,12,3,16,0,100,31,8,3,28,0,17,0,0,3,17,0,112,78,7,0,61,8,33,7,8,4,21,0,225,41,3,0,35,0,6,0,4,0,7,0,94,44,0,0,19,3,5,0,0,0,4,0,74,22,0,0,0,0,6,0,0,0,0,0,30,33,3,0,16,6,3,0,0
LGA14900,3,0,0,0,0,3,0,6,5,372,6,395,0,3,0,0,0,3,0,11,0,173,0,195,0,0,0,0,0,4,0,27,0,81,0,118,0,0,0,0,0,6,0,17,0,79,0,110,3,14,0,3,0,15,0,33,6,631,8,719,3,10,0,3,3,56,0,69,11,191,8,345,13,26,4,16,0,116,0,119,19,1382,22,1718,13,38,5,39,3,246,0,93,13,339,9,800,47,50,3,120,6,259,5,101,17,341,8,970,148,42,8,179,10,232,12,60,17,203,6,919,147,17,5,146,15,177,0,31,11,46,0,617,243,22,6,123,15,131,3,19,9,59,5,641,804,29,21,246,42,179,9,27,9,57,3,1423,614,16,12,129,28,54,3,12,6,20,3,892,357,9,12,74,23,27,3,3,0,8,0,517,205,3,3,18,6,36,0,8,3,6,0,295,232,3,5,52,8,27,0,7
LGA14920,4,0,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,31,0,40,0,3,0,0,0,3,0,4,0,19,0,30,0,5,0,4,0,4,3,12,3,125,0,154,3,0,0,7,0,13,3,6,0,31,0,66,12,11,0,16,0,18,0,11,0,32,0,101,17,12,5,16,3,8,0,4,0,19,0,90,7,4,0,14,0,7,0,4,0,3,0,47,12,7,3,16,0,5,0,7,0,3,0,51,38,5,3,23,0,7,3,0,0,3,0,77,16,0,0,18,0,3,0,3,0,4,0,45,12,0,0,3,0,0,0,0,0,0,0,20,3,0,0,3,0,0,0,0,0,0,0,9,13,0,0,7,0,0,0,0
LGA14950,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,21,0,0,0,0,0,0,0,3,0,3,0,9,3,0,0,3,0,0,0,0,0,44,0,51,3,0,0,3,0,5,0,6,0,16,0,34,9,0,0,7,0,7,0,0,0,11,0,28,9,8,0,11,0,4,0,4,0,4,0,46,3,3,0,5,0,9,0,0,0,0,0,24,11,3,0,4,0,0,0,4,0,0,0,26,8,0,0,13,3,3,0,0,0,3,0,29,4,0,0,9,0,3,0,0,0,3,0,19,3,0,0,3,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,4,4,0,4,9,4,0,0,0
LGA15050,0,0,0,0,0,0,0,3,0,60,0,66,5,0,0,0,0,3,0,3,0,43,0,58,0,0,0,0,0,6,0,5,0,25,0,37,3,0,0,0,0,0,0,7,3,17,0,33,3,4,3,5,0,3,3,29,0,277,4,327,5,3,0,4,0,7,0,33,0,124,3,186,5,20,0,13,0,35,0,78,8,922,8,1088,6,28,3,26,3,73,3,105,12,369,3,620,23,49,0,66,7,92,4,70,19,374,3,718,81,44,7,141,16,86,11,44,7,210,3,647,99,20,3,151,3,109,0,37,4,65,0,485,150,20,6,121,12,78,6,24,9,63,0,481,451,17,0,227,24,127,6,17,10,52,3,936,302,17,5,130,15,32,11,10,14,13,3,556,206,5,3,59,8,11,3,4,3,8,0,322,77,3,0,7,5,30,0,3,3,4,0,132,123,14,4,62,7,19,0,7
LGA15240,5,4,0,3,0,0,0,6,0,133,4,165,0,4,0,4,0,0,0,6,0,106,4,125,3,4,0,0,0,5,0,20,3,59,0,94,0,3,0,3,0,3,0,14,3,55,0,74,14,14,8,9,3,15,4,58,3,709,9,847,4,20,4,7,0,27,3,110,12,268,0,454,29,65,8,33,6,53,9,192,22,2445,32,2888,18,83,8,40,8,106,7,185,18,809,11,1301,57,125,13,133,5,152,20,131,20,900,7,1558,125,89,8,197,18,108,12,84,17,568,6,1220,114,32,4,140,3,75,12,35,11,126,4,554,147,46,12,155,19,57,14,20,7,141,3,616,236,44,10,169,24,75,8,31,15,187,0,800,138,21,3,125,4,32,6,24,3,75,0,431,88,6,4,46,6,8,4,0,3,24,0,189,49,0,0,18,3,22,0,4,0,17,3,116,71,13,3,57,3,17,0,19
LGA15270,3,8,0,3,0,0,0,0,0,18,3,36,3,3,0,4,0,0,0,0,0,22,0,26,3,0,0,0,0,0,0,3,0,3,0,14,0,0,0,0,0,0,0,4,0,7,0,15,9,6,0,9,0,3,0,14,0,116,3,153,0,4,0,9,0,11,0,15,0,28,3,68,18,16,0,7,0,17,0,21,4,315,3,406,8,17,3,19,3,27,0,29,0,94,0,206,17,27,3,46,3,32,0,23,0,95,0,246,49,30,0,50,5,32,0,14,3,52,0,231,30,6,0,43,0,15,0,6,4,19,0,129,41,8,3,30,0,22,3,6,0,20,0,142,88,13,0,56,6,37,0,10,9,27,0,240,60,5,0,47,3,10,0,6,0,8,0,146,53,4,3,14,0,3,3,3,0,3,0,85,20,0,0,10,0,10,0,0,0,3,0,49,56,3,0,37,4,15,0,0
LGA15300,6,0,0,3,0,0,0,0,0,5,0,17,3,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,3,6,4,0,3,0,0,0,0,0,43,0,49,0,0,0,0,0,3,0,3,0,7,0,15,4,10,0,0,0,13,0,13,0,80,6,122,5,4,0,5,0,20,0,6,0,22,3,74,16,8,0,22,0,10,0,10,3,26,0,103,35,6,5,24,3,12,0,4,0,19,0,110,31,0,0,21,0,10,0,3,0,3,0,76,37,5,4,20,4,8,3,5,0,8,0,93,80,3,3,43,0,11,0,11,0,10,0,150,54,0,0,15,4,3,0,0,0,0,0,82,33,0,0,12,0,0,0,0,0,0,0,50,8,0,0,6,0,4,0,0,0,3,0,22,25,0,3,7,3,7,0,0
LGA15350,0,0,0,0,0,0,0,0,0,19,0,23,0,0,0,0,0,0,0,0,0,5,0,14,0,0,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,9,0,17,0,30,0,4,0,0,0,0,0,3,0,19,0,25,3,5,0,0,0,4,0,5,0,47,0,64,0,13,0,0,0,15,0,21,0,43,0,93,3,7,0,9,0,18,0,19,0,56,0,115,15,19,0,25,0,15,0,17,0,64,0,159,9,9,0,17,0,17,0,11,3,34,0,99,23,10,0,14,0,16,3,20,0,48,0,131,108,13,4,44,8,57,3,31,7,80,0,355,112,17,0,49,9,18,0,12,0,74,0,292,113,5,0,21,3,15,0,15,4,32,0,213,91,6,0,20,3,50,0,21,0,37,0,233,394,51,6,136,9,119,7,93
LGA15520,6,0,0,3,0,3,0,0,0,19,0,32,3,0,0,3,0,0,0,6,0,9,0,21,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,3,0,4,0,11,9,0,0,0,0,3,0,5,0,80,4,102,5,0,0,3,0,7,0,13,3,25,0,56,6,3,3,9,0,7,0,25,0,213,3,280,10,7,0,17,0,16,0,9,0,72,3,131,24,15,6,26,0,23,3,20,3,83,3,202,31,12,0,34,0,14,0,6,0,33,0,137,19,4,0,20,0,15,0,4,0,4,0,81,37,3,0,22,3,10,3,3,0,13,0,92,73,3,0,39,3,13,4,10,0,18,0,158,41,4,0,15,0,4,4,0,0,9,0,73,19,0,0,4,0,0,0,0,0,0,0,25,7,3,0,0,0,3,0,0,0,0,0,15,16,3,0,5,0,0,0,0
LGA15560,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,21,0,0,0,0,0,0,0,0,0,4,0,8,3,3,0,3,0,3,0,6,0,36,0,54,0,0,0,5,0,5,0,0,0,7,0,20,11,0,3,12,0,3,0,9,4,9,0,46,13,3,0,7,0,3,0,6,0,5,0,35,3,0,0,7,0,6,0,0,0,0,0,28,14,0,0,12,0,3,0,0,0,8,0,34,29,0,0,7,0,3,0,0,0,0,0,38,9,0,0,11,0,0,0,0,0,3,0,32,6,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,4,7,0,0,3,0,3,0,0
LGA15650,0,0,0,0,0,0,0,0,0,27,0,30,0,0,0,0,0,0,0,0,0,16,0,15,0,0,0,0,0,0,0,3,0,4,0,13,0,0,0,0,0,3,0,3,0,6,0,13,0,0,0,0,0,0,0,7,0,52,0,69,0,0,0,0,0,6,0,9,0,22,0,33,3,7,0,3,0,7,0,13,3,135,0,172,6,10,0,8,0,19,0,16,3,54,0,113,16,7,0,26,0,14,0,14,3,56,3,132,20,5,0,29,0,13,3,6,0,35,0,121,24,3,0,28,3,9,0,5,0,11,0,84,32,0,0,24,0,17,0,7,5,9,0,89,59,4,0,44,4,29,0,3,7,13,0,167,67,3,3,31,9,4,3,3,0,3,0,125,49,3,0,15,3,0,0,3,0,3,0,72,26,0,0,5,3,9,0,0,3,3,0,46,44,3,3,17,3,4,0,0
LGA15700,0,0,0,0,0,0,0,0,0,33,0,34,4,3,0,0,0,0,0,5,0,28,0,34,0,0,0,0,0,0,0,3,0,11,0,17,0,0,0,0,0,0,0,3,0,9,0,15,3,3,0,0,0,3,0,11,4,117,3,148,4,3,0,0,0,3,0,19,0,58,0,92,8,17,0,6,0,10,0,36,4,486,11,587,4,11,0,17,0,24,0,42,10,151,0,252,13,29,3,38,0,28,3,33,3,138,0,288,22,28,0,47,3,19,9,22,7,94,3,247,14,8,0,29,3,20,0,8,0,23,0,107,31,12,0,22,0,9,0,9,3,16,0,108,47,7,5,34,3,18,4,10,4,26,0,156,24,3,4,26,6,10,0,0,0,12,0,80,6,0,3,3,0,0,0,6,0,0,0,22,7,0,0,3,3,13,0,0,0,0,0,22,13,4,0,14,3,6,0,3
LGA15750,0,0,0,0,0,0,0,0,0,12,0,18,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,0,0,4,0,4,0,6,0,0,0,0,0,4,0,7,0,59,0,72,0,0,0,0,0,3,0,3,0,21,0,28,3,4,0,6,0,11,0,16,0,124,0,169,14,8,0,9,0,13,0,12,3,41,4,102,20,8,0,15,3,15,4,18,0,39,3,133,21,7,0,26,4,8,0,11,3,25,3,113,12,0,3,30,4,21,0,4,0,4,0,77,33,7,0,26,3,13,0,4,0,7,0,88,82,11,3,34,5,17,5,3,0,11,0,169,54,0,3,22,0,6,0,0,0,4,0,89,27,3,0,9,3,4,0,3,0,3,0,58,19,3,0,3,0,8,0,0,0,0,0,32,20,0,4,11,3,10,0,0
LGA15800,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,34,0,42,3,0,0,0,0,0,0,0,0,9,0,20,3,0,0,3,0,4,0,0,0,68,0,82,3,0,0,3,3,9,0,4,4,16,0,38,15,6,0,7,0,3,0,0,8,23,0,70,18,3,3,19,0,7,3,7,0,16,0,72,7,0,0,14,0,3,0,0,0,0,0,30,12,0,0,13,4,4,0,5,0,8,0,37,29,0,3,17,0,3,0,0,0,4,0,61,16,0,0,4,0,3,0,0,0,0,0,28,4,0,0,3,0,0,0,0,0,0,4,16,8,0,0,0,0,0,0,0,0,0,0,6,13,0,0,6,0,0,0,0
LGA15850,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,4,0,18,0,29,0,3,0,0,0,4,0,3,0,12,0,16,0,0,3,3,0,8,0,8,0,83,0,106,10,0,0,8,0,11,0,8,0,12,0,52,14,5,0,5,0,8,0,8,0,27,0,66,11,3,0,9,0,9,0,5,0,13,0,56,11,0,0,15,0,3,0,0,0,0,0,38,10,3,0,12,0,5,0,0,0,3,0,36,34,7,0,18,3,5,0,4,0,6,0,81,25,0,0,6,0,4,0,0,0,0,0,35,12,0,0,4,0,0,0,0,0,0,0,24,6,0,0,3,0,0,0,0,0,0,0,16,10,0,0,7,0,0,0,0
LGA15900,0,0,0,3,0,0,0,8,4,141,0,155,0,0,0,0,0,0,0,6,0,61,3,77,0,4,0,0,0,4,0,22,0,53,0,82,0,0,0,0,0,3,0,23,0,29,3,60,3,14,0,0,0,5,0,47,3,441,6,534,0,18,0,4,0,23,3,83,5,189,0,331,10,59,4,9,6,55,4,138,14,1541,22,1857,15,63,0,46,4,143,4,155,17,581,4,1045,44,101,8,122,12,184,17,134,17,692,3,1331,118,98,3,253,11,166,16,120,24,441,4,1249,154,42,3,233,11,138,3,63,11,165,3,825,256,49,5,264,17,120,12,44,11,139,0,918,848,62,14,431,46,244,14,67,18,177,8,1921,733,42,21,262,34,89,4,42,9,64,0,1296,485,31,8,143,26,42,8,18,3,35,3,798,239,3,7,55,17,53,0,18,5,28,0,422,429,33,10,186,20,72,3,32
LGA15950,0,0,4,0,0,3,0,0,0,67,0,76,0,0,0,0,0,0,0,0,0,19,0,25,0,0,0,0,0,0,0,6,0,11,0,20,0,0,0,0,0,0,0,7,0,5,0,14,0,5,0,3,0,3,0,5,0,67,0,86,0,6,0,0,0,17,0,21,7,21,0,71,4,17,0,5,0,15,0,16,0,114,0,177,11,13,0,7,0,30,3,25,0,90,3,175,9,37,0,29,6,60,3,43,3,123,3,321,29,49,0,75,3,59,0,44,4,91,0,351,48,26,0,65,3,66,0,38,0,68,0,318,96,25,0,67,6,65,6,19,4,74,0,358,495,51,15,184,14,154,6,63,4,142,0,1133,596,28,8,160,15,62,0,29,11,105,0,1019,625,16,7,111,18,32,3,21,0,52,0,890,541,18,3,47,15,149,0,23,3,39,0,834,1711,79,17,355,39,232,12,105
LGA15990,3,0,0,4,0,3,0,11,0,287,5,313,0,3,0,0,0,0,0,10,0,127,3,154,0,4,0,4,0,3,0,31,0,76,0,120,0,0,0,0,0,0,0,16,0,35,0,56,7,18,0,3,0,3,0,71,3,498,10,613,3,16,0,4,0,23,0,98,4,191,0,351,3,72,3,20,6,62,5,139,9,1141,22,1490,12,106,3,45,4,115,3,190,10,772,6,1254,54,194,3,148,8,174,4,244,20,1088,9,1956,149,187,11,230,13,160,18,171,23,784,12,1754,169,92,9,282,13,165,14,130,9,353,7,1232,336,83,9,277,22,156,23,124,13,395,10,1436,1143,140,25,555,51,294,22,195,25,541,9,3002,1041,95,21,453,40,146,14,95,12,296,3,2218,860,45,15,262,20,70,8,49,5,151,3,1487,654,26,10,107,25,203,3,42,3,115,0,1196,1808,134,31,571,70,311,17,161
LGA16100,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,17,0,35,0,0,0,0,0,0,0,0,0,4,0,10,3,0,0,0,0,8,0,3,0,81,0,96,0,10,0,3,0,6,0,7,0,16,0,34,9,4,0,9,0,17,0,8,0,24,0,75,12,3,0,9,0,9,0,10,0,18,0,62,6,3,0,13,0,14,0,0,0,5,0,41,11,3,0,14,5,4,0,0,0,6,0,43,32,4,0,19,0,11,0,6,0,3,0,67,20,0,0,10,3,0,0,0,0,0,0,39,20,0,0,0,0,0,0,0,0,0,0,20,8,0,0,0,0,0,0,0,0,0,0,12,9,0,0,4,0,3,0,0
LGA16150,0,0,0,3,0,0,0,4,0,32,0,44,0,3,0,4,0,0,0,3,0,28,0,37,0,3,0,0,0,0,0,3,0,13,0,23,0,0,0,0,0,0,0,3,0,4,0,11,0,3,0,0,0,6,0,10,0,152,0,182,0,0,0,0,0,11,0,33,3,48,0,97,8,15,0,4,0,25,0,46,4,382,7,490,0,17,0,13,3,55,4,29,3,152,0,271,13,27,3,55,7,53,3,49,7,177,3,392,69,22,3,87,4,49,0,23,6,106,0,359,54,10,0,61,6,35,3,18,3,31,0,220,93,11,3,65,7,36,3,12,4,30,0,274,202,26,11,90,13,42,4,19,10,47,5,460,155,0,0,75,11,16,3,4,0,17,3,280,88,4,0,33,3,9,3,3,4,13,0,165,49,6,0,10,0,12,0,4,0,9,0,85,102,13,0,49,3,18,0,3
