LGA_CODE_2016,A25_34_SOLSE_T_06_10,A25_34_SOLSE_T_11,A25_34_SOLSE_T_12,A25_34_SOLSE_T_13,A25_34_SOLSE_T_14,A25_34_SOLSE_T_15,A25_34_SOLSE_T_16,A25_34_SOLSE_T_YNS,A25_34_SOLSE_T_T,A25_34_L_PinE_NS_B00,A25_34_L_PinE_NS_00_05,A25_34_L_PinE_NS_06_10,A25_34_L_PinE_NS_11,A25_34_L_PinE_NS_12,A25_34_L_PinE_NS_13,A25_34_L_PinE_NS_14,A25_34_L_PinE_NS_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B00,A25_34_T_00_05,A25_34_T_06_10,A25_34_T_11,A25_34_T_12,A25_34_T_13,A25_34_T_14,A25_34_T_15,A25_34_T_16,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B00,A35_44_SEO_00_05,A35_44_SEO_06_10,A35_44_SEO_11,A35_44_SEO_12,A35_44_SEO_13,A35_44_SEO_14,A35_44_SEO_15,A35_44_SEO_16,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_SOLSE_VWW_B00,A35_44_SOLSE_VWW_00_05,A35_44_SOLSE_VWW_06_10,A35_44_SOLSE_VWW_11,A35_44_SOLSE_VWW_12,A35_44_SOLSE_VWW_13,A35_44_SOLSE_VWW_14,A35_44_SOLSE_VWW_15,A35_44_SOLSE_VWW_16,A35_44_SOLSE_VWW_YNS,A35_44_SOLSE_VWW_T,A35_44_SOLSE_NWNAA_B00,A35_44_SOLSE_NWNAA_00_05,A35_44_SOLSE_NWNAA_06_10,A35_44_SOLSE_NWNAA_11,A35_44_SOLSE_NWNAA_12,A35_44_SOLSE_NWNAA_13,A35_44_SOLSE_NWNAA_14,A35_44_SOLSE_NWNAA_15,A35_44_SOLSE_NWNAA_16,A35_44_SOLSE_NWNAA_YNS,A35_44_SOLSE_NWNAA_T,A35_44_SOLSE_PinE_NS_B00,A35_44_SOLSE_PinE_NS_00_05,A35_44_SOLSE_PinE_NS_06_10,A35_44_SOLSE_PinE_NS_11,A35_44_SOLSE_PinE_NS_12,A35_44_SOLSE_PinE_NS_13,A35_44_SOLSE_PinE_NS_14,A35_44_SOLSE_PinE_NS_15,A35_44_SOLSE_PinE_NS_16,A35_44_SOLSE_PinE_NS_YNS,A35_44_SOLSE_PinE_NS_T,A35_44_SOLSE_T_B00,A35_44_SOLSE_T_00_05,A35_44_SOLSE_T_06_10,A35_44_SOLSE_T_11,A35_44_SOLSE_T_12,A35_44_SOLSE_T_13,A35_44_SOLSE_T_14,A35_44_SOLSE_T_15,A35_44_SOLSE_T_16,A35_44_SOLSE_T_YNS,A35_44_SOLSE_T_T,A35_44_L_PinE_NS_B00,A35_44_L_PinE_NS_00_05,A35_44_L_PinE_NS_06_10,A35_44_L_PinE_NS_11,A35_44_L_PinE_NS_12,A35_44_L_PinE_NS_13,A35_44_L_PinE_NS_14,A35_44_L_PinE_NS_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B00,A35_44_T_00_05,A35_44_T_06_10,A35_44_T_11,A35_44_T_12,A35_44_T_13,A35_44_T_14,A35_44_T_15,A35_44_T_16,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B00,A45_54_SEO_00_05,A45_54_SEO_06_10,A45_54_SEO_11,A45_54_SEO_12,A45_54_SEO_13,A45_54_SEO_14,A45_54_SEO_15,A45_54_SEO_16,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_SOLSE_VWW_B00,A45_54_SOLSE_VWW_00_05,A45_54_SOLSE_VWW_06_10,A45_54_SOLSE_VWW_11,A45_54_SOLSE_VWW_12,A45_54_SOLSE_VWW_13,A45_54_SOLSE_VWW_14,A45_54_SOLSE_VWW_15,A45_54_SOLSE_VWW_16,A45_54_SOLSE_VWW_YNS,A45_54_SOLSE_VWW_T,A45_54_SOLSE_NWNAA_B00,A45_54_SOLSE_NWNAA_00_05,A45_54_SOLSE_NWNAA_06_10,A45_54_SOLSE_NWNAA_11,A45_54_SOLSE_NWNAA_12,A45_54_SOLSE_NWNAA_13,A45_54_SOLSE_NWNAA_14,A45_54_SOLSE_NWNAA_15,A45_54_SOLSE_NWNAA_16,A45_54_SOLSE_NWNAA_YNS,A45_54_SOLSE_NWNAA_T,A45_54_SOLSE_PinE_NS_B00,A45_54_SOLSE_PinE_NS_00_05,A45_54_SOLSE_PinE_NS_06_10,A45_54_SOLSE_PinE_NS_11,A45_54_SOLSE_PinE_NS_12,A45_54_SOLSE_PinE_NS_13,A45_54_SOLSE_PinE_NS_14,A45_54_SOLSE_PinE_NS_15,A45_54_SOLSE_PinE_NS_16,A45_54_SOLSE_PinE_NS_YNS,A45_54_SOLSE_PinE_NS_T,A45_54_SOLSE_T_B00,A45_54_SOLSE_T_00_05,A45_54_SOLSE_T_06_10,A45_54_SOLSE_T_11,A45_54_SOLSE_T_12,A45_54_SOLSE_T_13,A45_54_SOLSE_T_14,A45_54_SOLSE_T_15,A45_54_SOLSE_T_16,A45_54_SOLSE_T_YNS,A45_54_SOLSE_T_T,A45_54_L_PinE_NS_B00,A45_54_L_PinE_NS_00_05,A45_54_L_PinE_NS_06_10,A45_54_L_PinE_NS_11,A45_54_L_PinE_NS_12,A45_54_L_PinE_NS_13,A45_54_L_PinE_NS_14,A45_54_L_PinE_NS_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B00,A45_54_T_00_05,A45_54_T_06_10,A45_54_T_11,A45_54_T_12,A45_54_T_13,A45_54_T_14,A45_54_T_15,A45_54_T_16,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B00,A55_64_SEO_00_05,A55_64_SEO_06_10,A55_64_SEO_11,A55_64_SEO_12,A55_64_SEO_13,A55_64_SEO_14,A55_64_SEO_15,A55_64_SEO_16,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_SOLSE_VWW_B00,A55_64_SOLSE_VWW_00_05,A55_64_SOLSE_VWW_06_10,A55_64_SOLSE_VWW_11
LGA17150,762,134,177,199,181,151,89,47,2622,0,0,0,0,0,0,0,0,0,3,3,1175,656,1173,237,289,314,273,215,120,120,4571,1633,799,568,100,77,65,59,44,15,78,3443,1059,822,698,113,106,77,90,59,25,47,3096,26,27,57,5,10,19,8,19,9,6,187,4,3,0,3,0,0,0,0,0,3,15,1093,851,757,120,118,97,103,82,30,51,3300,3,0,0,0,0,0,0,0,0,3,9,2730,1651,1328,224,188,165,162,122,52,132,6753,3415,459,288,38,41,38,19,17,15,100,4432,2021,399,187,41,31,19,20,13,9,45,2790,147,57,50,6,8,6,11,18,6,11,316,9,0,0,0,0,0,0,0,0,0,19,2180,459,237,50,40,26,24,30,18,60,3126,3,0,0,0,0,0,0,0,0,3,10,5604,915,525,88,73,67,45,48,27,168,7557,3289,119,68,10,11,14,5,3,3,78,3610,2334,92,46,7
LGA17200,5327,1337,1874,2349,2946,3614,2163,1249,24717,4,0,3,3,0,0,3,0,8,19,37,4006,2802,7458,2206,2868,3484,4298,5058,2950,1651,36787,2390,1510,1478,334,332,250,237,228,117,151,7023,2151,1911,2064,343,338,383,366,398,223,172,8352,63,138,260,54,73,91,131,132,81,97,1112,10,16,12,3,5,4,0,3,0,0,56,2228,2060,2328,401,415,473,499,539,304,266,9523,3,0,0,4,0,0,0,0,0,7,13,4618,3579,3807,738,742,725,739,767,422,430,16560,3082,592,392,64,68,60,45,59,29,111,4517,2105,520,323,55,57,75,65,65,43,80,3389,285,90,141,27,37,44,60,64,22,99,878,9,7,4,3,0,0,0,0,0,4,26,2400,620,468,83,97,120,130,125,63,182,4295,6,5,0,0,0,0,0,0,0,15,26,5491,1212,865,149,163,183,171,183,96,307,8833,2654,150,98,34,14,27,27,21,20,68,3113,1907,99,67,17
LGA17310,153,28,52,53,68,103,55,48,592,0,0,0,0,0,0,0,0,0,3,4,62,44,195,39,59,72,73,111,66,59,772,131,41,28,8,8,3,3,3,0,15,239,30,32,106,11,36,31,25,24,3,5,311,3,0,9,0,3,0,3,8,0,0,22,0,0,0,0,0,0,0,0,0,0,0,31,36,115,11,47,26,25,31,3,5,340,0,0,0,0,0,0,0,0,0,3,3,164,70,142,20,52,36,32,38,8,18,576,282,35,32,9,0,3,3,3,0,14,387,58,37,44,11,6,10,8,10,0,0,186,0,5,9,0,3,0,0,3,0,5,25,0,0,0,0,0,0,0,0,0,0,3,56,43,52,13,10,10,6,15,3,11,213,0,0,0,0,0,0,0,0,0,0,4,341,75,77,26,18,14,12,14,8,30,610,367,13,10,0,6,3,3,0,0,20,422,59,17,5,0
LGA17350,4,0,0,0,3,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,3,3,3,3,0,0,29,13,3,0,0,0,3,0,0,0,0,15,6,0,8,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,18,4,8,0,0,3,0,0,0,0,34,23,0,3,0,0,0,0,0,0,0,32,3,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,32,0,11,0,0,0,0,0,0,0,44,28,3,0,0,0,0,0,0,0,4,37,0,0,0,0
LGA17400,3,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,9,3,3,3,0,0,0,0,25,10,10,0,0,0,0,0,0,0,0,23,0,5,3,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,5,3,6,3,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,15,14,3,9,3,0,0,0,0,3,46,40,3,0,0,0,0,0,0,0,0,51,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,43,3,0,0,0,0,0,0,0,0,58,90,11,6,0,0,0,0,0,0,8,107,16,0,0,0
LGA17420,1452,188,209,209,209,232,136,97,5173,3,0,3,0,0,0,0,0,0,0,10,2149,1351,1664,247,274,249,276,298,175,147,6828,1469,477,438,73,88,59,63,64,24,55,2804,2380,2544,1700,224,245,198,188,165,94,65,7813,66,103,144,33,44,40,30,38,21,4,535,16,11,10,0,0,0,0,0,0,0,41,2461,2666,1853,258,292,241,219,203,115,74,8383,0,5,0,0,0,0,0,0,0,0,9,3932,3140,2286,331,376,299,282,266,144,135,11192,2588,490,328,59,53,46,36,20,17,61,3693,4289,1058,599,74,57,51,37,34,28,83,6300,331,141,139,17,24,21,26,13,10,31,761,25,4,5,0,0,0,0,0,0,3,34,4643,1205,744,90,84,71,61,50,29,118,7102,6,0,0,0,0,0,0,0,0,0,11,7236,1696,1073,148,138,111,101,72,47,178,10800,2754,191,69,14,11,10,11,8,0,49,3122,4279,274,104,10
LGA17550,175,50,36,40,58,34,21,18,508,0,0,0,0,0,0,0,0,0,0,0,208,142,318,86,65,61,82,56,33,40,1074,531,226,186,30,35,26,11,16,12,47,1118,102,109,180,16,30,16,18,12,13,17,512,3,9,6,0,3,3,0,7,3,0,37,0,0,3,0,0,0,0,0,0,0,3,104,117,190,21,31,23,18,16,14,18,552,0,0,0,0,0,0,0,0,0,0,3,632,350,383,48,66,48,31,31,25,65,1677,1192,178,122,27,11,15,7,4,3,54,1612,178,70,46,15,7,3,9,4,4,4,339,17,10,6,0,0,0,0,0,0,3,39,3,0,0,0,0,0,0,0,0,0,8,193,79,57,15,5,5,9,5,4,12,383,0,0,0,0,0,0,0,0,0,0,6,1394,260,176,34,21,23,16,8,5,69,1995,1638,87,51,5,14,10,0,3,3,68,1881,206,15,14,5
LGA17620,28,11,10,24,18,22,3,0,131,0,0,0,0,0,0,0,0,0,0,0,16,15,57,15,22,34,26,31,9,5,234,32,18,14,3,0,5,5,0,0,3,80,8,6,13,3,5,9,0,3,0,3,50,0,0,5,0,0,3,0,11,0,0,18,0,0,0,0,0,0,0,0,0,0,0,8,6,21,3,5,12,3,12,0,3,73,0,0,0,0,0,0,0,0,0,0,0,40,24,36,8,8,14,7,15,0,4,152,105,7,9,3,0,4,3,4,0,3,138,10,0,10,0,3,0,0,0,0,0,23,3,0,3,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,14,3,9,0,3,0,0,4,0,0,38,0,0,0,0,0,0,0,0,0,0,0,116,8,17,8,3,6,5,3,0,3,174,99,4,3,0,0,0,0,0,0,5,119,9,0,0,0
LGA17640,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,7,4,0,0,0,0,0,0,30,26,6,6,0,0,0,0,0,0,3,33,3,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,22,13,6,0,0,0,0,0,0,3,48,56,7,0,0,0,0,3,0,0,5,75,3,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,62,9,3,0,0,0,3,0,0,3,86,109,0,4,0,0,0,0,0,0,3,117,8,0,0,0
LGA17650,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,18,28,7,7,0,3,0,0,0,0,3,43,9,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,35,4,3,0,3,0,0,0,0,3,53,46,4,3,3,0,0,0,0,0,3,65,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,56,7,3,3,0,0,0,0,0,4,73,68,0,0,0,0,0,0,0,0,3,76,4,0,0,0
